subject,list,trial_type,position,item,item_index,cycle,story_index,story_name,time_test
6,7,study,24,"When he released the tether, his craft rose ",23,8,2,Flight,2
6,7,study,25,"15,000 feet in the air. ",24,8,2,Flight,2
6,7,study,26,"According to some reports, ",25,9,2,Flight,2
6,7,study,27,"he didn't dare shoot out the balloons, ",26,9,2,Flight,2
6,7,study,28,for fear the chair would tip. ,27,9,2,Flight,2
6,7,study,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",28,10,2,Flight,2
6,7,study,30,disrupting air traffic. ,29,10,2,Flight,2
6,7,study,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,30,11,2,Flight,2
6,7,study,32,"a man in a lawn chair with a gun, ",31,11,2,Flight,2
6,7,study,33,some three miles above the ground. ,32,11,2,Flight,2
6,7,study,34,"He did finally touch down safely, ",33,12,2,Flight,2
6,7,study,35,though not before getting tangled in some power lines ,34,12,2,Flight,2
6,7,study,36,and knocking out power in the entire Long Beach area. ,35,12,2,Flight,2
6,7,study,37,"It goes without saying that Larry, upon touchdown, was arrested. ",36,13,2,Flight,2
6,7,study,38,Seems the FAA took umbrage with his violation of restricted airspace.,37,14,2,Flight,2
6,7,study,39,"But by the time they nabbed him, the story had spread, ",38,15,2,Flight,2
6,7,study,40,and a few crack reporters witnessed his arrest. ,39,15,2,Flight,2
6,7,study,41,One of those reporters asked why he'd done it. ,40,16,2,Flight,2
6,7,study,42,Larry's response? ,41,17,2,Flight,2
6,7,study,43,"""A man can't just sit around.""",42,18,2,Flight,2
6,7,recall,1,"""A man can't just sit around.""",-1,18,2,Flight,2
6,7,recall,2,Larry Walters had a dream that he could fly.  ,0,0,2,Flight,2
6,7,recall,3,"The problem was that Larry's vision was poor, ",1,1,2,Flight,2
6,7,recall,4,and he was thus ill-suited to become a pilot. ,2,1,2,Flight,2
6,7,recall,5,"Most people, faced with similar limitations, might let go of such a dream.",3,2,2,Flight,2
6,7,recall,6,Larry Walters was not most people. ,4,3,2,Flight,2
6,7,recall,7,On a sunny summer day ,5,4,2,Flight,2
6,7,recall,8,"in 1982, ",6,4,2,Flight,2
6,7,recall,9,in his modest backyard ,7,4,2,Flight,2
6,7,recall,10,"in San Pedro, ",8,4,2,Flight,2
6,7,recall,11,Larry boarded a makeshift aircraft ,9,4,2,Flight,2
6,7,recall,12,"comprising a lawn chair, ",10,4,2,Flight,2
6,7,recall,13,"a seat belt, ",11,4,2,Flight,2
6,7,recall,14,"a CB radio, ",14,5,2,Flight,2
6,7,recall,15,"and a cooler full of sandwiches, ",15,5,2,Flight,2
6,7,recall,16,he released the line that tethered his craft ,16,5,2,Flight,2
6,7,recall,17,"to his Jeep, ",17,5,2,Flight,2
6,7,recall,18,and had himself a little picnic. ,19,5,2,Flight,2
6,7,recall,19,just as easy as could be.,21,6,2,Flight,2
6,7,recall,20,"he didn't dare shoot out the balloons, ",26,9,2,Flight,2
6,7,recall,21,for fear the chair would tip. ,27,9,2,Flight,2
6,7,recall,22,"Eventually, he drifted into the approach corridor of Long Beach airport, ",28,10,2,Flight,2
6,7,recall,23,disrupting air traffic. ,29,10,2,Flight,2
6,7,recall,24,"a man in a lawn chair with a gun, ",31,11,2,Flight,2
6,7,recall,25,some three miles above the ground. ,32,11,2,Flight,2
6,7,recall,26,"He did finally touch down safely, ",33,12,2,Flight,2
6,7,recall,27,though not before getting tangled in some power lines ,34,12,2,Flight,2
6,7,recall,28,and knocking out power in the entire Long Beach area. ,35,12,2,Flight,2
6,7,recall,29,"But by the time they nabbed him, the story had spread, ",38,15,2,Flight,2
6,7,recall,30,and a few crack reporters witnessed his arrest. ,39,15,2,Flight,2
6,8,study,1,Larry Walters had a dream that he could fly.  ,0,0,2,Flight,3
6,8,study,2,"The problem was that Larry's vision was poor, ",1,1,2,Flight,3
6,8,study,3,and he was thus ill-suited to become a pilot. ,2,1,2,Flight,3
6,8,study,4,"Most people, faced with similar limitations, might let go of such a dream.",3,2,2,Flight,3
6,8,study,5,Larry Walters was not most people. ,4,3,2,Flight,3
6,8,study,6,On a sunny summer day ,5,4,2,Flight,3
6,8,study,7,"in 1982, ",6,4,2,Flight,3
6,8,study,8,in his modest backyard ,7,4,2,Flight,3
6,8,study,9,"in San Pedro, ",8,4,2,Flight,3
6,8,study,10,Larry boarded a makeshift aircraft ,9,4,2,Flight,3
6,8,study,11,"comprising a lawn chair, ",10,4,2,Flight,3
6,8,study,12,"a seat belt, ",11,4,2,Flight,3
6,8,study,13,and forty-odd weather balloons. ,12,4,2,Flight,3
6,8,study,14,"Armed with a pellet gun, ",13,5,2,Flight,3
6,8,study,15,"a CB radio, ",14,5,2,Flight,3
6,8,study,16,"and a cooler full of sandwiches, ",15,5,2,Flight,3
6,8,study,17,he released the line that tethered his craft ,16,5,2,Flight,3
6,8,study,18,"to his Jeep, ",17,5,2,Flight,3
6,8,study,19,"rose to a height of thirty feet or so, ",18,5,2,Flight,3
6,8,study,20,and had himself a little picnic. ,19,5,2,Flight,3
6,8,study,21,"He planned to just shoot out a couple balloons and float gently back to earth, ",20,6,2,Flight,3
6,8,study,22,just as easy as could be.,21,6,2,Flight,3
6,8,study,23,"But Larry, it would seem, was not so good with physics. ",22,7,2,Flight,3
6,8,study,24,"When he released the tether, his craft rose ",23,8,2,Flight,3
6,8,study,25,"15,000 feet in the air. ",24,8,2,Flight,3
6,8,study,26,"According to some reports, ",25,9,2,Flight,3
6,8,study,27,"he didn't dare shoot out the balloons, ",26,9,2,Flight,3
6,8,study,28,for fear the chair would tip. ,27,9,2,Flight,3
6,8,study,29,"Eventually, he drifted into the approach corridor of Long Beach airport, ",28,10,2,Flight,3
6,8,study,30,disrupting air traffic. ,29,10,2,Flight,3
6,8,study,31,Imagine for a moment what that must have looked like to the folks waiting for clearance to land: ,30,11,2,Flight,3
6,8,study,32,"a man in a lawn chair with a gun, ",31,11,2,Flight,3
6,8,study,33,some three miles above the ground. ,32,11,2,Flight,3
6,8,study,34,"He did finally touch down safely, ",33,12,2,Flight,3
6,8,study,35,though not before getting tangled in some power lines ,34,12,2,Flight,3
6,8,study,36,and knocking out power in the entire Long Beach area. ,35,12,2,Flight,3
6,8,study,37,"It goes without saying that Larry, upon touchdown, was arrested. ",36,13,2,Flight,3
6,8,study,38,Seems the FAA took umbrage with his violation of restricted airspace.,37,14,2,Flight,3
6,8,study,39,"But by the time they nabbed him, the story had spread, ",38,15,2,Flight,3
6,8,study,40,and a few crack reporters witnessed his arrest. ,39,15,2,Flight,3
6,8,study,41,One of those reporters asked why he'd done it. ,40,16,2,Flight,3
6,8,study,42,Larry's response? ,41,17,2,Flight,3
6,8,study,43,"""A man can't just sit around.""",42,18,2,Flight,3
6,8,recall,1,Larry Walters had a dream that he could fly.  ,0,0,2,Flight,3
6,8,recall,2,and he was thus ill-suited to become a pilot. ,2,1,2,Flight,3
6,8,recall,3,Larry Walters was not most people. ,4,3,2,Flight,3
6,8,recall,4,"in 1982, ",6,4,2,Flight,3
6,8,recall,5,"in San Pedro, ",8,4,2,Flight,3
6,8,recall,6,Larry boarded a makeshift aircraft ,9,4,2,Flight,3
6,8,recall,7,he released the line that tethered his craft ,16,5,2,Flight,3
6,8,recall,8,"rose to a height of thirty feet or so, ",18,5,2,Flight,3
6,8,recall,9,and had himself a little picnic. ,19,5,2,Flight,3
6,8,recall,10,"According to some reports, ",25,9,2,Flight,3
6,8,recall,11,"Eventually, he drifted into the approach corridor of Long Beach airport, ",28,10,2,Flight,3
6,8,recall,12,disrupting air traffic. ,29,10,2,Flight,3
6,8,recall,13,some three miles above the ground. ,32,11,2,Flight,3
6,8,recall,14,"He did finally touch down safely, ",33,12,2,Flight,3
6,8,recall,15,though not before getting tangled in some power lines ,34,12,2,Flight,3
6,8,recall,16,and knocking out power in the entire Long Beach area. ,35,12,2,Flight,3
6,8,recall,17,Seems the FAA took umbrage with his violation of restricted airspace.,37,14,2,Flight,3
6,8,recall,18,and a few crack reporters witnessed his arrest. ,39,15,2,Flight,3
6,8,recall,19,Larry's response? ,41,17,2,Flight,3
6,9,study,1,"At breakfast, ",0,0,3,Cat,1
6,9,study,2,my cat Susie,1,0,3,Cat,1
6,9,study,3,sits on the deck of the pool,2,0,3,Cat,1
6,9,study,4,outside the glass doors to the kitchen.  ,3,0,3,Cat,1
6,9,study,5,"Bang, bang.  ",4,1,3,Cat,1
6,9,study,6,She hits the door with her paw.,5,2,3,Cat,1
6,9,study,7,"This means “Ryan, feed me” in Susie’s special language.  ",6,3,3,Cat,1
6,9,study,8,I get up from my chair and feed her. ,7,4,3,Cat,1
6,9,study,9,"I know this, because I know everything about her",8,5,3,Cat,1
6,9,study,10,or at least I think I do. ,9,5,3,Cat,1
6,9,study,11,"For the life of me, I do not know where Susie goes at noon.",10,6,3,Cat,1
6,9,study,12,"At eleven-thirty Saturday morning, ",11,7,3,Cat,1
6,9,study,13,I notice Susie is not at home. ,12,7,3,Cat,1
6,9,study,14,Where did she go? ,13,8,3,Cat,1
6,9,study,15,Then I spot her trotting down the street towards town. ,14,9,3,Cat,1
6,9,study,16,I quickly follow. ,15,10,3,Cat,1
6,9,study,17,Susie has turned the corner and is walking down the block towards the traffic light. ,16,11,3,Cat,1
6,9,study,18,"She passes the corner store and walks behind the small strip mall, ",17,12,3,Cat,1
6,9,study,19,I start thinking that I know where she is going.,18,12,3,Cat,1
6,9,study,20,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",19,13,3,Cat,1
6,9,study,21,I see that Susie has joined several of her cat colleagues.  ,20,14,3,Cat,1
6,9,study,22,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",21,15,3,Cat,1
6,9,study,23,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",22,15,3,Cat,1
6,9,study,24,He scatters these on the ground and watches the cats pounce on them.  ,23,16,3,Cat,1
6,9,study,25,He spies me lurking by the corner of the strip mall.,24,17,3,Cat,1
6,9,study,26,"“Hi Ryan,” he calls in his thick Brooklyn accent. ",25,18,3,Cat,1
6,9,study,27,"“So this is where Susie comes at noon,” I say, walking towards him. ",26,19,3,Cat,1
6,9,study,28,Mr. Johnston laughs.,27,20,3,Cat,1
6,9,study,29,“Yep.  All the cats come to visit me at noon.  ,28,20,3,Cat,1
6,9,study,30,"They used to tear up my garbage, ",29,21,3,Cat,1
6,9,study,31,so now I just put the fish heads on the ground for them. ,30,21,3,Cat,1
6,9,study,32,Is that your cat?” ,31,22,3,Cat,1
6,9,study,33,Susie ignores me.  ,32,23,3,Cat,1
6,9,study,34,The fish head is more interesting at the moment. ,33,24,3,Cat,1
6,9,study,35,"“Yes, that’s my Susie,” I say. ",34,24,3,Cat,1
6,9,study,36,"“She’s here every day,” says Mr. Johnston ",35,24,3,Cat,1
6,9,study,37,before walking back inside the store. ,36,24,3,Cat,1
6,9,study,38,"I wait until Susie finishes her fish head, ",37,25,3,Cat,1
6,9,study,39,and we walk home together.,38,25,3,Cat,1
6,9,recall,1,and we walk home together.,-1,25,3,Cat,1
6,9,recall,2,"Bang, bang.  ",4,1,3,Cat,1
6,9,recall,3,I get up from my chair and feed her. ,7,4,3,Cat,1
6,9,recall,4,"I know this, because I know everything about her",8,5,3,Cat,1
6,9,recall,5,or at least I think I do. ,9,5,3,Cat,1
6,9,recall,6,"For the life of me, I do not know where Susie goes at noon.",10,6,3,Cat,1
6,9,recall,7,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",19,13,3,Cat,1
6,9,recall,8,I see that Susie has joined several of her cat colleagues.  ,20,14,3,Cat,1
6,9,recall,9,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",22,15,3,Cat,1
6,9,recall,10,so now I just put the fish heads on the ground for them. ,30,21,3,Cat,1
6,9,recall,13,Is that your cat?” ,31,22,3,Cat,1
6,9,recall,12,Susie ignores me.  ,32,23,3,Cat,1
6,9,recall,11,"“Yes, that’s my Susie,” I say. ",34,24,3,Cat,1
6,9,recall,14,"I wait until Susie finishes her fish head, ",37,25,3,Cat,1
6,10,study,1,"At breakfast, ",0,0,3,Cat,2
6,10,study,2,my cat Susie,1,0,3,Cat,2
6,10,study,3,sits on the deck of the pool,2,0,3,Cat,2
6,10,study,4,outside the glass doors to the kitchen.  ,3,0,3,Cat,2
6,10,study,5,"Bang, bang.  ",4,1,3,Cat,2
6,10,study,6,She hits the door with her paw.,5,2,3,Cat,2
6,10,study,7,"This means “Ryan, feed me” in Susie’s special language.  ",6,3,3,Cat,2
6,10,study,8,I get up from my chair and feed her. ,7,4,3,Cat,2
6,10,study,9,"I know this, because I know everything about her",8,5,3,Cat,2
6,10,study,10,or at least I think I do. ,9,5,3,Cat,2
6,10,study,11,"For the life of me, I do not know where Susie goes at noon.",10,6,3,Cat,2
6,10,study,12,"At eleven-thirty Saturday morning, ",11,7,3,Cat,2
6,10,study,13,I notice Susie is not at home. ,12,7,3,Cat,2
6,10,study,14,Where did she go? ,13,8,3,Cat,2
6,10,study,15,Then I spot her trotting down the street towards town. ,14,9,3,Cat,2
6,10,study,16,I quickly follow. ,15,10,3,Cat,2
6,10,study,17,Susie has turned the corner and is walking down the block towards the traffic light. ,16,11,3,Cat,2
6,10,study,18,"She passes the corner store and walks behind the small strip mall, ",17,12,3,Cat,2
6,10,study,19,I start thinking that I know where she is going.,18,12,3,Cat,2
6,10,study,20,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",19,13,3,Cat,2
6,10,study,21,I see that Susie has joined several of her cat colleagues.  ,20,14,3,Cat,2
6,10,study,22,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",21,15,3,Cat,2
6,10,study,23,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",22,15,3,Cat,2
6,10,study,24,He scatters these on the ground and watches the cats pounce on them.  ,23,16,3,Cat,2
6,10,study,25,He spies me lurking by the corner of the strip mall.,24,17,3,Cat,2
6,10,study,26,"“Hi Ryan,” he calls in his thick Brooklyn accent. ",25,18,3,Cat,2
6,10,study,27,"“So this is where Susie comes at noon,” I say, walking towards him. ",26,19,3,Cat,2
6,10,study,28,Mr. Johnston laughs.,27,20,3,Cat,2
6,10,study,29,“Yep.  All the cats come to visit me at noon.  ,28,20,3,Cat,2
6,10,study,30,"They used to tear up my garbage, ",29,21,3,Cat,2
6,10,study,31,so now I just put the fish heads on the ground for them. ,30,21,3,Cat,2
6,10,study,32,Is that your cat?” ,31,22,3,Cat,2
6,10,study,33,Susie ignores me.  ,32,23,3,Cat,2
6,10,study,34,The fish head is more interesting at the moment. ,33,24,3,Cat,2
6,10,study,35,"“Yes, that’s my Susie,” I say. ",34,24,3,Cat,2
6,10,study,36,"“She’s here every day,” says Mr. Johnston ",35,24,3,Cat,2
6,10,study,37,before walking back inside the store. ,36,24,3,Cat,2
6,10,study,38,"I wait until Susie finishes her fish head, ",37,25,3,Cat,2
6,10,study,39,and we walk home together.,38,25,3,Cat,2
6,10,recall,1,and we walk home together.,-1,25,3,Cat,2
6,10,recall,2,sits on the deck of the pool,2,0,3,Cat,2
6,10,recall,3,She hits the door with her paw.,5,2,3,Cat,2
6,10,recall,4,I get up from my chair and feed her. ,7,4,3,Cat,2
6,10,recall,5,"I know this, because I know everything about her",8,5,3,Cat,2
6,10,recall,6,or at least I think I do. ,9,5,3,Cat,2
6,10,recall,7,"For the life of me, I do not know where Susie goes at noon.",10,6,3,Cat,2
6,10,recall,8,"At eleven-thirty Saturday morning, ",11,7,3,Cat,2
6,10,recall,9,I notice Susie is not at home. ,12,7,3,Cat,2
6,10,recall,10,Where did she go? ,13,8,3,Cat,2
6,10,recall,11,Susie has turned the corner and is walking down the block towards the traffic light. ,16,11,3,Cat,2
6,10,recall,12,"She passes the corner store and walks behind the small strip mall, ",17,12,3,Cat,2
6,10,recall,13,I start thinking that I know where she is going.,18,12,3,Cat,2
6,10,recall,14,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",19,13,3,Cat,2
6,10,recall,15,I see that Susie has joined several of her cat colleagues.  ,20,14,3,Cat,2
6,10,recall,16,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",21,15,3,Cat,2
6,10,recall,17,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",22,15,3,Cat,2
6,10,recall,18,He scatters these on the ground and watches the cats pounce on them.  ,23,16,3,Cat,2
6,10,recall,19,so now I just put the fish heads on the ground for them. ,30,21,3,Cat,2
6,10,recall,21,Is that your cat?” ,31,22,3,Cat,2
6,10,recall,20,Susie ignores me.  ,32,23,3,Cat,2
6,10,recall,22,"“Yes, that’s my Susie,” I say. ",34,24,3,Cat,2
6,10,recall,23,"“She’s here every day,” says Mr. Johnston ",35,24,3,Cat,2
6,10,recall,24,"I wait until Susie finishes her fish head, ",37,25,3,Cat,2
6,11,study,1,"At breakfast, ",0,0,3,Cat,3
6,11,study,2,my cat Susie,1,0,3,Cat,3
6,11,study,3,sits on the deck of the pool,2,0,3,Cat,3
6,11,study,4,outside the glass doors to the kitchen.  ,3,0,3,Cat,3
6,11,study,5,"Bang, bang.  ",4,1,3,Cat,3
6,11,study,6,She hits the door with her paw.,5,2,3,Cat,3
6,11,study,7,"This means “Ryan, feed me” in Susie’s special language.  ",6,3,3,Cat,3
6,11,study,8,I get up from my chair and feed her. ,7,4,3,Cat,3
6,11,study,9,"I know this, because I know everything about her",8,5,3,Cat,3
6,11,study,10,or at least I think I do. ,9,5,3,Cat,3
6,11,study,11,"For the life of me, I do not know where Susie goes at noon.",10,6,3,Cat,3
6,11,study,12,"At eleven-thirty Saturday morning, ",11,7,3,Cat,3
6,11,study,13,I notice Susie is not at home. ,12,7,3,Cat,3
6,11,study,14,Where did she go? ,13,8,3,Cat,3
6,11,study,15,Then I spot her trotting down the street towards town. ,14,9,3,Cat,3
6,11,study,16,I quickly follow. ,15,10,3,Cat,3
6,11,study,17,Susie has turned the corner and is walking down the block towards the traffic light. ,16,11,3,Cat,3
6,11,study,18,"She passes the corner store and walks behind the small strip mall, ",17,12,3,Cat,3
6,11,study,19,I start thinking that I know where she is going.,18,12,3,Cat,3
6,11,study,20,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",19,13,3,Cat,3
6,11,study,21,I see that Susie has joined several of her cat colleagues.  ,20,14,3,Cat,3
6,11,study,22,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",21,15,3,Cat,3
6,11,study,23,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",22,15,3,Cat,3
6,11,study,24,He scatters these on the ground and watches the cats pounce on them.  ,23,16,3,Cat,3
6,11,study,25,He spies me lurking by the corner of the strip mall.,24,17,3,Cat,3
6,11,study,26,"“Hi Ryan,” he calls in his thick Brooklyn accent. ",25,18,3,Cat,3
6,11,study,27,"“So this is where Susie comes at noon,” I say, walking towards him. ",26,19,3,Cat,3
6,11,study,28,Mr. Johnston laughs.,27,20,3,Cat,3
6,11,study,29,“Yep.  All the cats come to visit me at noon.  ,28,20,3,Cat,3
6,11,study,30,"They used to tear up my garbage, ",29,21,3,Cat,3
6,11,study,31,so now I just put the fish heads on the ground for them. ,30,21,3,Cat,3
6,11,study,32,Is that your cat?” ,31,22,3,Cat,3
6,11,study,33,Susie ignores me.  ,32,23,3,Cat,3
6,11,study,34,The fish head is more interesting at the moment. ,33,24,3,Cat,3
6,11,study,35,"“Yes, that’s my Susie,” I say. ",34,24,3,Cat,3
6,11,study,36,"“She’s here every day,” says Mr. Johnston ",35,24,3,Cat,3
6,11,study,37,before walking back inside the store. ,36,24,3,Cat,3
6,11,study,38,"I wait until Susie finishes her fish head, ",37,25,3,Cat,3
6,11,study,39,and we walk home together.,38,25,3,Cat,3
6,11,recall,1,and we walk home together.,-1,25,3,Cat,3
6,11,recall,2,sits on the deck of the pool,2,0,3,Cat,3
6,11,recall,3,"Bang, bang.  ",4,1,3,Cat,3
6,11,recall,4,I get up from my chair and feed her. ,7,4,3,Cat,3
6,11,recall,5,"For the life of me, I do not know where Susie goes at noon.",10,6,3,Cat,3
6,11,recall,6,"At eleven-thirty Saturday morning, ",11,7,3,Cat,3
6,11,recall,7,"She passes the corner store and walks behind the small strip mall, ",17,12,3,Cat,3
6,11,recall,8,"Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  ",19,13,3,Cat,3
6,11,recall,9,I see that Susie has joined several of her cat colleagues.  ,20,14,3,Cat,3
6,11,recall,10,"Mr. Johnston comes out of the back door, carrying several black trash bags.  ",21,15,3,Cat,3
6,11,recall,11,"He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  ",22,15,3,Cat,3
6,11,recall,16,“Yep.  All the cats come to visit me at noon.  ,28,20,3,Cat,3
6,11,recall,17,"They used to tear up my garbage, ",29,21,3,Cat,3
6,11,recall,12,so now I just put the fish heads on the ground for them. ,30,21,3,Cat,3
6,11,recall,13,Is that your cat?” ,31,22,3,Cat,3
6,11,recall,14,Susie ignores me.  ,32,23,3,Cat,3
6,11,recall,15,"“Yes, that’s my Susie,” I say. ",34,24,3,Cat,3
6,11,recall,18,"“She’s here every day,” says Mr. Johnston ",35,24,3,Cat,3
6,11,recall,19,"I wait until Susie finishes her fish head, ",37,25,3,Cat,3
6,12,study,1,"You can say all you want about the thick fogs in England, ",0,0,4,Fog,1
6,12,study,2,"but I'm telling you now, ",1,0,4,Fog,1
6,12,study,3,"sure as I'm standing here, ",2,0,4,Fog,1
6,12,study,4,that England's fogs don't hold a candle to the thick fogs that roll in ,3,0,4,Fog,1
6,12,study,5,over the Bay of Fundy ,4,0,4,Fog,1
6,12,study,6,here in Maine.,5,0,4,Fog,1
6,12,study,7,The fog here gets so thick you can drive a nail into it ,6,1,4,Fog,1
6,12,study,8,and hang your hat on it. ,7,1,4,Fog,1
6,12,study,9,It's the honest truth. ,8,2,4,Fog,1
6,12,study,10,My neighbor Dave ,9,3,4,Fog,1
6,12,study,11,"works a fishing boat, ",10,3,4,Fog,1
6,12,study,12,but he can't do any work when a Maine fog comes rolling into the bay. ,11,3,4,Fog,1
6,12,study,13,He always saves up his chores for a foggy day. ,12,4,4,Fog,1
6,12,study,14,"One day, the fog came rolling in overnight,",13,5,4,Fog,1
6,12,study,15,and Dave knew there was no way he could go fishing that day. ,14,5,4,Fog,1
6,12,study,16,"He instead decided that his roof needs shingling, ",15,6,4,Fog,1
6,12,study,17,so he got started at the shingling right after breakfast,16,6,4,Fog,1
6,12,study,18,and didn't come down until dinner. ,17,6,4,Fog,1
6,12,study,19,"""Sarah, we sure do have a mighty long house,"" he told his wife ",18,7,4,Fog,1
6,12,study,20,over supper. ,19,7,4,Fog,1
6,12,study,21,"""It took me all day to shingle."" ",20,8,4,Fog,1
6,12,study,22,"Well, Sarah knew right enough that they lived in a small house, ",21,9,4,Fog,1
6,12,study,23,so she went outside to take a look. ,22,9,4,Fog,1
6,12,study,24,"To her surprise, ",23,10,4,Fog,1
6,12,study,25,she discovered that Dave had shingled right past the edge of the roof ,24,10,4,Fog,1
6,12,study,26,and out onto the fog!,25,10,4,Fog,1
6,12,recall,1,and out onto the fog!,-1,10,4,Fog,1
6,12,recall,2,that England's fogs don't hold a candle to the thick fogs that roll in ,3,0,4,Fog,1
6,12,recall,5,over the Bay of Fundy ,4,0,4,Fog,1
6,12,recall,3,here in Maine.,5,0,4,Fog,1
6,12,recall,4,The fog here gets so thick you can drive a nail into it ,6,1,4,Fog,1
6,12,recall,6,It's the honest truth. ,8,2,4,Fog,1
6,12,recall,7,"works a fishing boat, ",10,3,4,Fog,1
6,12,recall,8,but he can't do any work when a Maine fog comes rolling into the bay. ,11,3,4,Fog,1
6,12,recall,9,He always saves up his chores for a foggy day. ,12,4,4,Fog,1
6,12,recall,10,"One day, the fog came rolling in overnight,",13,5,4,Fog,1
6,12,recall,11,and Dave knew there was no way he could go fishing that day. ,14,5,4,Fog,1
6,12,recall,16,"He instead decided that his roof needs shingling, ",15,6,4,Fog,1
6,12,recall,14,"""Sarah, we sure do have a mighty long house,"" he told his wife ",18,7,4,Fog,1
6,12,recall,12,over supper. ,19,7,4,Fog,1
6,12,recall,17,"""It took me all day to shingle."" ",20,8,4,Fog,1
6,12,recall,18,"Well, Sarah knew right enough that they lived in a small house, ",21,9,4,Fog,1
6,12,recall,19,"To her surprise, ",23,10,4,Fog,1
6,12,recall,20,she discovered that Dave had shingled right past the edge of the roof ,24,10,4,Fog,1
6,13,study,1,"You can say all you want about the thick fogs in England, ",0,0,4,Fog,2
6,13,study,2,"but I'm telling you now, ",1,0,4,Fog,2
6,13,study,3,"sure as I'm standing here, ",2,0,4,Fog,2
6,13,study,4,that England's fogs don't hold a candle to the thick fogs that roll in ,3,0,4,Fog,2
6,13,study,5,over the Bay of Fundy ,4,0,4,Fog,2
6,13,study,6,here in Maine.,5,0,4,Fog,2
6,13,study,7,The fog here gets so thick you can drive a nail into it ,6,1,4,Fog,2
6,13,study,8,and hang your hat on it. ,7,1,4,Fog,2
6,13,study,9,It's the honest truth. ,8,2,4,Fog,2
6,13,study,10,My neighbor Dave ,9,3,4,Fog,2
6,13,study,11,"works a fishing boat, ",10,3,4,Fog,2
6,13,study,12,but he can't do any work when a Maine fog comes rolling into the bay. ,11,3,4,Fog,2
6,13,study,13,He always saves up his chores for a foggy day. ,12,4,4,Fog,2
6,13,study,14,"One day, the fog came rolling in overnight,",13,5,4,Fog,2
6,13,study,15,and Dave knew there was no way he could go fishing that day. ,14,5,4,Fog,2
6,13,study,16,"He instead decided that his roof needs shingling, ",15,6,4,Fog,2
6,13,study,17,so he got started at the shingling right after breakfast,16,6,4,Fog,2
6,13,study,18,and didn't come down until dinner. ,17,6,4,Fog,2
6,13,study,19,"""Sarah, we sure do have a mighty long house,"" he told his wife ",18,7,4,Fog,2
6,13,study,20,over supper. ,19,7,4,Fog,2
6,13,study,21,"""It took me all day to shingle."" ",20,8,4,Fog,2
6,13,study,22,"Well, Sarah knew right enough that they lived in a small house, ",21,9,4,Fog,2
6,13,study,23,so she went outside to take a look. ,22,9,4,Fog,2
6,13,study,24,"To her surprise, ",23,10,4,Fog,2
6,13,study,25,she discovered that Dave had shingled right past the edge of the roof ,24,10,4,Fog,2
6,13,study,26,and out onto the fog!,25,10,4,Fog,2
6,13,recall,1,and out onto the fog!,-1,10,4,Fog,2
6,13,recall,2,"sure as I'm standing here, ",2,0,4,Fog,2
6,13,recall,3,that England's fogs don't hold a candle to the thick fogs that roll in ,3,0,4,Fog,2
6,13,recall,4,over the Bay of Fundy ,4,0,4,Fog,2
6,13,recall,5,here in Maine.,5,0,4,Fog,2
6,13,recall,6,The fog here gets so thick you can drive a nail into it ,6,1,4,Fog,2
6,13,recall,7,and hang your hat on it. ,7,1,4,Fog,2
6,13,recall,8,It's the honest truth. ,8,2,4,Fog,2
6,13,recall,9,My neighbor Dave ,9,3,4,Fog,2
6,13,recall,10,"works a fishing boat, ",10,3,4,Fog,2
6,13,recall,11,but he can't do any work when a Maine fog comes rolling into the bay. ,11,3,4,Fog,2
6,13,recall,12,He always saves up his chores for a foggy day. ,12,4,4,Fog,2
6,13,recall,13,"One day, the fog came rolling in overnight,",13,5,4,Fog,2
6,13,recall,14,and Dave knew there was no way he could go fishing that day. ,14,5,4,Fog,2
6,13,recall,15,"He instead decided that his roof needs shingling, ",15,6,4,Fog,2
6,13,recall,16,so he got started at the shingling right after breakfast,16,6,4,Fog,2
6,13,recall,17,"""Sarah, we sure do have a mighty long house,"" he told his wife ",18,7,4,Fog,2
6,13,recall,18,"""It took me all day to shingle."" ",20,8,4,Fog,2
6,13,recall,19,"Well, Sarah knew right enough that they lived in a small house, ",21,9,4,Fog,2
